id,filename,full_text,confidence,audio_duration_seconds,word_count,is_sales,is_rebuttal,is_obj,redacted_pii_policies
conv_20250813073921_2567,synthetic_20250311_3459.json,"Dzień dobry, nazywam się Marcin i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie specjalnej oferty dotyczącej Santander Premium Card. Czy mogę rozmawiać z panem/panią Barbara? Tak, słucham. Chciałbym przedstawić panu/pani ofertę Santander Premium Card. Nie, dziękuję, nie jestem zainteresowany/a. Rozumiem, ale może warto poznać szczegóły? Santander Premium Card oferuje bardzo niskie oprocentowanie. Ile wynosi? Tylko 5.9% w skali roku. To brzmi drogo. W porównaniu do innych banków to bardzo atrakcyjna oferta. Dodatkowo nie ma ukrytych kosztów. Hmm, a jakie są warunki? Czy mogę zapisać panu/panią wizytę w oddziale, żeby omówić szczegóły?",0.90464,314,94,True,True,True,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_4556,synthetic_20250705_4318.json,"Dzień dobry, nazywam się Jan i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Monika aplikacji mobilnej. Czy mogę rozmawiać z panem/panią? Tak, to ja. Chciałbym poinformować o nowej aktualizacji aplikacji, która poprawia bezpieczeństwo i dodaje nowe funkcje. Czy chciałby pan/pani poznać szczegóły? Tak, proszę. Nowa wersja oferuje...",0.943232,478,51,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_5157,synthetic_20250412_9661.json,"Dzień dobry, nazywam się Magdalena i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Anna aplikacji mobilnej. Czy mogę rozmawiać z panem/panią? Tak, to ja. Chciałbym poinformować o nowej aktualizacji aplikacji, która poprawia bezpieczeństwo i dodaje nowe funkcje. Czy chciałby pan/pani poznać szczegóły? Tak, proszę. Nowa wersja oferuje...",0.987194,466,51,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_5168,synthetic_20250627_9696.json,"Dzień dobry, nazywam się Elżbieta i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Robert błędnej transakcji. Czy mogę rozmawiać z panem/panią? Tak, to ja. Chciałbym poinformować, że błędna transakcja została zwrócona na pana/pani konto. Czy otrzymał pan/pani potwierdzenie? Tak, widzę zwrot na koncie. Świetnie! Przepraszamy za błąd i dziękujemy za cierpliwość.",0.984525,280,55,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_4757,synthetic_20250527_5637.json,"Dzień dobry, nazywam się Robert i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Marek problemu z aplikacją mobilną. Czy mogę rozmawiać z panem/panią? Tak, słucham. Chciałbym poinformować, że problem z logowaniem do aplikacji został rozwiązany. Czy aplikacja działa już prawidłowo? Tak, teraz mogę się zalogować bez problemu. Doskonale! Przepraszamy za niedogodności.",0.89937,521,55,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_1195,synthetic_20250412_5836.json,"Dzień dobry, nazywam się Jan i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie specjalnej oferty dotyczącej Santander Protect Plus. Czy mogę rozmawiać z panem/panią Agnieszka? Tak, to ja. Świetnie! Chciałbym przedstawić panu/pani specjalną ofertę Santander Protect Plus. To produkt, który może bardzo pomóc w codziennych finansach. Czy byłby pan/pani zainteresowany/a poznaniem szczegółów? Tak, chętnie posłucham. Doskonale! Santander Protect Plus oferuje bardzo atrakcyjne warunki... Czy mogę zapisać panu/panią wizytę w oddziale, żeby omówić szczegóły?",0.96146,124,76,True,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_8175,synthetic_20250331_6891.json,"Dzień dobry, nazywam się Barbara i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie specjalnej oferty dotyczącej Santander Protect Plus. Czy mogę rozmawiać z panem/panią Robert? Tak, ale nie jestem zainteresowany/a żadnymi ofertami. Rozumiem, ale Santander Protect Plus to naprawdę wyjątkowy produkt. Może chociaż posłucha pan/pani przez minutę? Hmm, no dobrze, ale szybko. Dziękuję! Santander Protect Plus to... Czy chciałby pan/pani, żebym skontaktował się ponownie w dogodnym terminie?",0.874842,334,70,True,False,True,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_5331,synthetic_20250730_4794.json,"Dzień dobry, nazywam się Robert i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Paweł aplikacji mobilnej. Czy mogę rozmawiać z panem/panią? Tak, to ja. Chciałbym poinformować o nowej aktualizacji aplikacji, która poprawia bezpieczeństwo i dodaje nowe funkcje. Czy chciałby pan/pani poznać szczegóły? Tak, proszę. Nowa wersja oferuje...",0.880888,460,51,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_8377,synthetic_20250623_4117.json,"Dzień dobry, nazywam się Magdalena i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Iwona reklamacji. Czy mogę rozmawiać z panem/panią? Tak, to ja. Dziękuję za zgłoszenie problemu z kartą płatniczą. Chciałbym przeprosić za niedogodności i poinformować, że sprawa została rozwiązana. Czy karta działa już prawidłowo? Tak, teraz wszystko w porządku. Świetnie! Czy mogę jeszcze w czymś pomóc?",0.982495,125,61,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_3240,synthetic_20250617_2340.json,"Dzień dobry, nazywam się Anna i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie specjalnej oferty dotyczącej Santander Protect Plus. Czy mogę rozmawiać z panem/panią Łukasz? Tak, ale już mam podobny produkt w innym banku. Rozumiem, ale Santander Protect Plus może oferować lepsze warunki. Jakie konkretnie? Oprocentowanie tylko 5.9%, brak opłat za prowadzenie i możliwość zwiększenia limitu. To rzeczywiście lepiej niż mam teraz. Czy mogę poznać więcej szczegółów? Czy mogę zapisać panu/panią wizytę w oddziale, żeby omówić szczegóły?",0.976237,495,80,True,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_2274,synthetic_20250805_7035.json,"Dzień dobry, nazywam się Piotr i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Andrzej aplikacji mobilnej. Czy mogę rozmawiać z panem/panią? Tak, to ja. Chciałbym poinformować o nowej aktualizacji aplikacji, która poprawia bezpieczeństwo i dodaje nowe funkcje. Czy chciałby pan/pani poznać szczegóły? Tak, proszę. Nowa wersja oferuje...",0.961632,596,51,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_7334,synthetic_20250319_5109.json,"Dzień dobry, nazywam się Ewa i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Katarzyna konta. Czy mogę rozmawiać z panem/panią? Tak, słucham. Chciałbym poinformować o zmianach w regulaminie banku, które wchodzą w życie od przyszłego miesiąca. Czy chciałby pan/pani poznać szczegóły? Tak, proszę. Zmiany dotyczą głównie opłat za prowadzenie konta...",0.916313,234,54,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_2382,synthetic_20250410_2504.json,"Dzień dobry, nazywam się Monika i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie specjalnej oferty dotyczącej Santander Premium Card. Czy mogę rozmawiać z panem/panią Ewa? Tak, ale nie jestem zainteresowany/a żadnymi ofertami. Rozumiem, ale Santander Premium Card to naprawdę wyjątkowy produkt. Może chociaż posłucha pan/pani przez minutę? Hmm, no dobrze, ale szybko. Dziękuję! Santander Premium Card to... Dziękuję za rozmowę. Życzę miłego dnia!",0.866683,219,66,True,False,True,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_9611,synthetic_20250330_9763.json,"Dzień dobry, nazywam się Anna i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Michał aplikacji mobilnej. Czy mogę rozmawiać z panem/panią? Tak, to ja. Chciałbym poinformować o nowej aktualizacji aplikacji, która poprawia bezpieczeństwo i dodaje nowe funkcje. Czy chciałby pan/pani poznać szczegóły? Tak, proszę. Nowa wersja oferuje...",0.866916,364,51,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_6235,synthetic_20250701_8059.json,"Dzień dobry, nazywam się Ewa i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Piotr bezpieczeństwa transakcji. Czy mogę rozmawiać z panem/panią? Tak, to ja. Chciałbym przypomnieć o ważnych zasadach bezpieczeństwa przy korzystaniu z bankowości internetowej. Czy chciałby pan/pani poznać szczegóły? Tak, proszę. Pamiętaj, aby nigdy nie podawać swoich danych logowania...",0.949413,161,54,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_6903,synthetic_20250220_9894.json,"Dzień dobry, nazywam się Tomasz i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Ewa błędnej transakcji. Czy mogę rozmawiać z panem/panią? Tak, to ja. Chciałbym poinformować, że błędna transakcja została zwrócona na pana/pani konto. Czy otrzymał pan/pani potwierdzenie? Tak, widzę zwrot na koncie. Świetnie! Przepraszamy za błąd i dziękujemy za cierpliwość.",0.855833,312,55,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_4389,synthetic_20250301_3344.json,"Dzień dobry, nazywam się Jan i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Monika finansów. Czy mogę rozmawiać z panem/panią? Tak, słucham. Chciałbym zaproponować bezpłatną konsultację finansową, która może pomóc w lepszym zarządzaniu pieniędzmi. Czy byłby pan/pani zainteresowany/a? Tak, to może być przydatne. Świetnie! Konsultacja trwa około 30 minut i jest całkowicie bezpłatna...",0.918218,180,57,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_3846,synthetic_20250507_5646.json,"Dzień dobry, nazywam się Monika i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Łukasz planowania finansowego. Czy mogę rozmawiać z panem/panią? Tak, to ja. Chciałbym zaproponować spotkanie z naszym doradcą finansowym, który może pomóc w planowaniu przyszłości finansowej. Czy byłby pan/pani zainteresowany/a? Tak, to może być pomocne. Doskonale! Spotkanie jest bezpłatne i trwa około godziny...",0.867895,236,59,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_2494,synthetic_20250527_7864.json,"Dzień dobry, nazywam się Katarzyna i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Katarzyna konta. Czy mogę rozmawiać z panem/panią? Tak, słucham. Chciałbym poinformować o zmianach w regulaminie banku, które wchodzą w życie od przyszłego miesiąca. Czy chciałby pan/pani poznać szczegóły? Tak, proszę. Zmiany dotyczą głównie opłat za prowadzenie konta...",0.901006,586,54,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_9723,synthetic_20250715_6946.json,"Dzień dobry, nazywam się Marek i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie specjalnej oferty dotyczącej Santander Protect Plus. Czy mogę rozmawiać z panem/panią Maria? Tak, to ja. Świetnie! Chciałbym przedstawić panu/pani specjalną ofertę Santander Protect Plus. To produkt, który może bardzo pomóc w codziennych finansach. Czy byłby pan/pani zainteresowany/a poznaniem szczegółów? Tak, chętnie posłucham. Doskonale! Santander Protect Plus oferuje bardzo atrakcyjne warunki... Dziękuję za poświęcony czas. Mam nadzieję, że oferta była interesująca.",0.958982,432,76,True,False,True,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_4853,synthetic_20250507_1157.json,"Dzień dobry, nazywam się Tomasz i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Adam aplikacji mobilnej. Czy mogę rozmawiać z panem/panią? Tak, to ja. Chciałbym poinformować o nowej aktualizacji aplikacji, która poprawia bezpieczeństwo i dodaje nowe funkcje. Czy chciałby pan/pani poznać szczegóły? Tak, proszę. Nowa wersja oferuje...",0.949614,91,51,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_1556,synthetic_20250729_8096.json,"Dzień dobry, nazywam się Andrzej i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Adam planowania finansowego. Czy mogę rozmawiać z panem/panią? Tak, to ja. Chciałbym zaproponować spotkanie z naszym doradcą finansowym, który może pomóc w planowaniu przyszłości finansowej. Czy byłby pan/pani zainteresowany/a? Tak, to może być pomocne. Doskonale! Spotkanie jest bezpłatne i trwa około godziny...",0.851748,113,59,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_8636,synthetic_20250622_6689.json,"Dzień dobry, nazywam się Joanna i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Marek finansów. Czy mogę rozmawiać z panem/panią? Tak, słucham. Chciałbym zaproponować bezpłatną konsultację finansową, która może pomóc w lepszym zarządzaniu pieniędzmi. Czy byłby pan/pani zainteresowany/a? Tak, to może być przydatne. Świetnie! Konsultacja trwa około 30 minut i jest całkowicie bezpłatna...",0.881551,114,57,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_9175,synthetic_20250602_3476.json,"Dzień dobry, nazywam się Barbara i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Łukasz konta. Czy mogę rozmawiać z panem/panią? Tak, słucham. Chciałbym poinformować o nowych funkcjach w bankowości internetowej, które mogą być dla pana/pani przydatne. Czy chciałby pan/pani poznać szczegóły? Tak, proszę. Nowe funkcje obejmują...",0.887809,104,50,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_7233,synthetic_20250622_2664.json,"Dzień dobry, nazywam się Ewa i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Iwona finansów. Czy mogę rozmawiać z panem/panią? Tak, słucham. Chciałbym zaproponować bezpłatną konsultację finansową, która może pomóc w lepszym zarządzaniu pieniędzmi. Czy byłby pan/pani zainteresowany/a? Tak, to może być przydatne. Świetnie! Konsultacja trwa około 30 minut i jest całkowicie bezpłatna...",0.962571,400,57,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_2162,synthetic_20250731_8456.json,"Dzień dobry, nazywam się Adam i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Iwona aplikacji mobilnej. Czy mogę rozmawiać z panem/panią? Tak, to ja. Chciałbym poinformować o nowej aktualizacji aplikacji, która poprawia bezpieczeństwo i dodaje nowe funkcje. Czy chciałby pan/pani poznać szczegóły? Tak, proszę. Nowa wersja oferuje...",0.950202,486,51,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_3020,synthetic_20250523_7927.json,"Dzień dobry, nazywam się Tomasz i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie specjalnej oferty dotyczącej Santander Protect Plus. Czy mogę rozmawiać z panem/panią Grzegorz? Tak, ale nie jestem zainteresowany/a żadnymi ofertami. Rozumiem, ale Santander Protect Plus to naprawdę wyjątkowy produkt. Może chociaż posłucha pan/pani przez minutę? Hmm, no dobrze, ale szybko. Dziękuję! Santander Protect Plus to... Dziękuję za poświęcony czas. Mam nadzieję, że oferta była interesująca.",0.879935,175,70,True,False,True,person_name; phone_number; date_of_birth; location; money_amount
